x LHS_beta=90.000 LHS_beta=900.000 LHS_beta=9000.000 LHS_beta=90000.000 LHS_beta=900000.000 LHS_beta=9000000.000 RHS_beta=90.000 RHS_beta=900.000 RHS_beta=9000.000 RHS_beta=90000.000 RHS_beta=900000.000 RHS_beta=9000000.000
-5.309557281074957647e-06 1.694827105915575867e+11 1.694823913054692871e+12 1.694504699851349414e+13 1.663295768379664062e+14 6.975117621871608750e+14 7.093402198868408750e+14 -3.382215012262128585e+04 -3.382189525498151779e+07 -3.379642085218718338e+10 -3.136785783219763281e+13 -4.603569768971143750e+14 -0.000000000000000000e+00
-5.330502280211348113e-06 1.694862205083527832e+11 1.694858986916148438e+12 1.694537244221469727e+13 1.663086555628830938e+14 6.950036565908873750e+14 7.065676609801975000e+14 -3.386815878479437379e+04 -3.386790155296820402e+07 -3.384219094478171921e+10 -3.139202142507691406e+13 -4.508792439744381250e+14 -0.000000000000000000e+00
-5.351447279347738579e-06 1.694868954775706482e+11 1.694865711255666260e+12 1.694541434465666992e+13 1.662848646008320938e+14 6.924996163820506250e+14 7.038050327803370000e+14 -3.391378282621013932e+04 -3.391352321970693767e+07 -3.388757535978532028e+10 -3.141571947539776953e+13 -4.415924942676655625e+14 -0.000000000000000000e+00
-5.372392278484129045e-06 1.694847619272006836e+11 1.694844350353901367e+12 1.694517534940722461e+13 1.662582311998852812e+14 6.899997627735612500e+14 7.010523284546798750e+14 -3.395902460986839287e+04 -3.395876261821622401e+07 -3.393257646210609436e+10 -3.143895471737941797e+13 -4.324930596178153750e+14 -0.000000000000000000e+00
-5.393337277620519510e-06 1.694798461280711060e+11 1.694795166919894043e+12 1.694465808431512109e+13 1.662287824476490312e+14 6.875042137240380000e+14 6.983095406292308750e+14 -3.400388648454313079e+04 -3.400362209728877991e+07 -3.397719660243470383e+10 -3.146172987203687109e+13 -4.235773347726446875e+14 -0.000000000000000000e+00
-5.414282276756909976e-06 1.694721741938153687e+11 1.694718422090733154e+12 1.694386516150666992e+13 1.661965452711926875e+14 6.850130840023668750e+14 6.955766613989133750e+14 -3.404837078486235987e+04 -3.404810399157147855e+07 -3.402143811732397842e+10 -3.148404764723606250e+13 -4.148417766261187500e+14 -0.000000000000000000e+00
-5.435227275893300442e-06 1.694617720808612366e+11 1.694614375431448486e+12 1.694279917738460938e+13 1.661615464370013125e+14 6.825264852511588750e+14 6.928536823377577500e+14 -3.409247983138771815e+04 -3.409221062164486945e+07 -3.406530332926839447e+10 -3.150591073774891797e+13 -4.062829034525567500e+14 -0.000000000000000000e+00
-5.456172275029690907e-06 1.694486655884426270e+11 1.694483284935128418e+12 1.694146271262925586e+13 1.661238125509515000e+14 6.800445260491217500e+14 6.901405945089471250e+14 -3.413621593069380469e+04 -3.413594429410254955e+07 -3.410879454678312683e+10 -3.152732182530832031e+13 -3.978972941363193750e+14 -0.000000000000000000e+00
-5.477117274166081373e-06 1.694328803586318359e+11 1.694325407023240723e+12 1.693985833220168945e+13 1.660833700583094062e+14 6.775673119723535000e+14 6.874373884747163750e+14 -3.417958137544706551e+04 -3.417930730163003504e+07 -3.415191406448288727e+10 -3.154828357866311719e+13 -3.896815873978546875e+14 -0.000000000000000000e+00
-5.498062273302471839e-06 1.694144418763944092e+11 1.694140996546184570e+12 1.693798858534922266e+13 1.660402452437515625e+14 6.750949456545792500e+14 6.847440543061155000e+14 -3.422257844448457763e+04 -3.422230192308353633e+07 -3.419466416316040802e+10 -3.156879865363300000e+13 -3.816324810169301250e+14 -0.000000000000000000e+00
-5.519007272438862305e-06 1.693933754696633606e+11 1.693930306784029297e+12 1.693585600561277930e+13 1.659944642314066562e+14 6.726275268463358750e+14 6.820605815926288750e+14 -3.426520940289230930e+04 -3.426493042356824130e+07 -3.423704710986458588e+10 -3.158886969316332812e+13 -3.737467310537723125e+14 -0.000000000000000000e+00
-5.539952271575252770e-06 1.693697063094341125e+11 1.693693589447466064e+12 1.693346311083635156e+13 1.659460529849186875e+14 6.701651524731251250e+14 6.793869594516592500e+14 -3.430747650208322739e+04 -3.430719505451641232e+07 -3.427906515797840118e+10 -3.160849932737988672e+13 -3.660211510688693125e+14 -0.000000000000000000e+00
-5.560897270711643236e-06 1.693434594098791504e+11 1.693431094678952148e+12 1.693081240317844922e+13 1.658950373075306250e+14 6.677079166925463750e+14 6.767231765378762500e+14 -3.434938197987499734e+04 -3.434909805376504362e+07 -3.432072054729644775e+10 -3.162769017364356641e+13 -3.584526113420353125e+14 -0.000000000000000000e+00
-5.581842269848033702e-06 1.693146596284811707e+11 1.693143071054045654e+12 1.692790636912538281e+13 1.658414428421880000e+14 6.652559109504206250e+14 6.740692210524287500e+14 -3.439092806056743575e+04 -3.439064164563337713e+07 -3.436201550410219574e+10 -3.164644483660495703e+13 -3.510380380914792500e+14 -0.000000000000000000e+00
-5.602787268984424167e-06 1.692833316661856079e+11 1.692829765582926514e+12 1.692474747950648633e+13 1.657852950716623750e+14 6.628092240359226250e+14 6.714250807520262500e+14 -3.443211695501951908e+04 -3.443182804099987447e+07 -3.440295224124488068e+10 -3.166476590825892969e+13 -3.437744126933920000e+14 -0.000000000000000000e+00
-5.623732268120814633e-06 1.692495000675708923e+11 1.692491423712104248e+12 1.692133818951112891e+13 1.657266193186936250e+14 6.603679421357325000e+14 6.687907429578883750e+14 -3.447295086072631238e+04 -3.447265943737914413e+07 -3.444353295821620941e+10 -3.168265596799904297e+13 -3.366587709026908125e+14 -0.000000000000000000e+00
-5.644677267257205099e-06 1.692131892210368042e+11 1.692128289326297119e+12 1.691768093870750195e+13 1.656654407461510938e+14 6.579321488872227500e+14 6.661661945645658750e+14 -3.451343196189524315e+04 -3.451313801899822801e+07 -3.448375984122651672e+10 -3.170011758267187500e+13 -3.296882020754026875e+14 -0.000000000000000000e+00
-5.665622266393595565e-06 1.691744233590099487e+11 1.691740604750487305e+12 1.691377815106315430e+13 1.656017843572126562e+14 6.555019254306898750e+14 6.635514220486327500e+14 -3.455356242952243338e+04 -3.455326595687291026e+07 -3.452363506328089905e+10 -3.171715330663134375e+13 -3.228598483932475625e+14 -0.000000000000000000e+00
-5.686567265529986030e-06 1.691332265581661072e+11 1.691328610752146729e+12 1.690963223496719922e+13 1.655356749955620938e+14 6.530773504606507500e+14 6.609464114772533750e+14 -3.459334442146836227e+04 -3.459304540888340026e+07 -3.456316078425472260e+10 -3.173376568179285156e+13 -3.161709040908583125e+14 -0.000000000000000000e+00
-5.707512264666376496e-06 1.690896227396689453e+11 1.690892546543622070e+12 1.690524558325417188e+13 1.654671373456029062e+14 6.506585002762091250e+14 6.583511485166237500e+14 -3.463278008253347798e+04 -3.463247851984988898e+07 -3.460233915096909332e+10 -3.174995723768735547e+13 -3.096186146861323125e+14 -0.000000000000000000e+00
-5.728457263802766962e-06 1.690436356694248352e+11 1.690432649784685303e+12 1.690062057322948242e+13 1.653961959326897812e+14 6.482454488305141250e+14 6.557656184402906250e+14 -3.467187154453324911e+04 -3.467156742160771042e+07 -3.464117229726574707e+10 -3.176573049151535547e+13 -3.032002762140885625e+14 -0.000000000000000000e+00
-5.749402262939157427e-06 1.689952889583535461e+11 1.689949156585238037e+12 1.689575956669646875e+13 1.653228751233761250e+14 6.458382677793181250e+14 6.531898061373495000e+14 -3.471062092637310707e+04 -3.471031423308221251e+07 -3.467966234408188629e+10 -3.178108794820079688e+13 -2.969132344646627500e+14 -0.000000000000000000e+00
-5.770347262075547893e-06 1.689446060626737671e+11 1.689442301508166260e+12 1.689066490998489648e+13 1.652471991256775312e+14 6.434370265286485000e+14 6.506236961205210000e+14 -3.474903033412296645e+04 -3.474872106036319584e+07 -3.471781139952438354e+10 -3.179603210044475781e+13 -2.907548842248049375e+14 -0.000000000000000000e+00
-5.791292261211938359e-06 1.688916102842033081e+11 1.688912317572345459e+12 1.688533893398100977e+13 1.651691919893510938e+14 6.410417922816092500e+14 6.480672725341102500e+14 -3.478710186109134520e+04 -3.478678999677919596e+07 -3.475562155894399261e+10 -3.181056542877920703e+13 -2.847226685252268125e+14 -0.000000000000000000e+00
-5.812237260348328825e-06 1.688363247706741638e+11 1.688359436255789307e+12 1.687978395415898438e+13 1.650888776061897500e+14 6.386526300843216250e+14 6.455205191618483750e+14 -3.482483758789932472e+04 -3.482452312297132611e+07 -3.479309490500893402e+10 -3.182469040162050000e+13 -2.788140778921272812e+14 -0.000000000000000000e+00
-5.833182259484719290e-06 1.687787725160613708e+11 1.687783887498938232e+12 1.687400227061380078e+13 1.650062797103316562e+14 6.362696028710216250e+14 6.429834194346193750e+14 -3.486223958255399339e+04 -3.486192250696676970e+07 -3.483023350777838898e+10 -3.183840947532281641e+13 -2.730266496041791250e+14 -0.000000000000000000e+00
-5.854127258621109756e-06 1.687189763609253845e+11 1.687185899708083252e+12 1.686799616809547070e+13 1.649214218785834688e+14 6.338927715083213750e+14 6.404559564380720000e+14 -3.489930990052174457e+04 -3.489899020425206423e+07 -3.486703942477548218e+10 -3.185172509423148828e+13 -2.673579669551190938e+14 -0.000000000000000000e+00
-5.875072257757500222e-06 1.686569589927679138e+11 1.686565699758924316e+12 1.686176791604459961e+13 1.648343275307582500e+14 6.315221948386525000e+14 6.379381129201190000e+14 -3.493605058480112348e+04 -3.493572825784593076e+07 -3.490351470106011963e+10 -3.186463969073619922e+13 -2.618056585221137188e+14 -0.000000000000000000e+00
-5.896017256893890687e-06 1.685927429464005127e+11 1.685923513000256836e+12 1.685531976862921680e+13 1.647450199300266875e+14 6.291579297229026250e+14 6.354298712983257500e+14 -3.497246366599541216e+04 -3.497213869837184250e+07 -3.493966136930128479e+10 -3.187715568532406641e+13 -2.563673974402307812e+14 -0.000000000000000000e+00
-5.916962256030281153e-06 1.685263506043259583e+11 1.685259563257783936e+12 1.684865396478291602e+13 1.646535221832816250e+14 6.268000310822568750e+14 6.329312136671892500e+14 -3.500855116238478513e+04 -3.500822354413026571e+07 -3.497548144984926605e+10 -3.188927548663261328e+13 -2.510409006831982812e+14 -0.000000000000000000e+00
-5.937907255166671619e-06 1.684578041971314697e+11 1.684574072838051514e+12 1.684177272824417188e+13 1.645598572415157500e+14 6.244485519392575000e+14 6.304421218053081250e+14 -3.504431507999826135e+04 -3.504398480117053539e+07 -3.501097695080729675e+10 -3.190100149150256250e+13 -2.458239283506660938e+14 -0.000000000000000000e+00
-5.958852254303062085e-06 1.683871258038940735e+11 1.683867262532497314e+12 1.683467826759681836e+13 1.644640479002111875e+14 6.221035434580938750e+14 6.279625771824448750e+14 -3.507975741268530692e+04 -3.507942446336241812e+07 -3.504614986810305786e+10 -3.191233608503055469e+13 -2.407142829621550312e+14 -0.000000000000000000e+00
-5.979797253439452550e-06 1.683143373525974121e+11 1.683139351621624756e+12 1.682737277631176172e+13 1.643661167997424688e+14 6.197650549841370000e+14 6.254925609664850000e+14 -3.511488014218694298e+04 -3.511454451246737689e+07 -3.508100218555973053e+10 -3.192328164062174219e+13 -2.357098087578808438e+14 -0.000000000000000000e+00
-6.000742252575843016e-06 1.682394606205595398e+11 1.682390557879274902e+12 1.681985843278971289e+13 1.642660864257899688e+14 6.174331340827268750e+14 6.230320540302882500e+14 -3.514968523820681730e+04 -3.514934691820941120e+07 -3.511553587496679688e+10 -3.193384052004219141e+13 -2.308083910066274375e+14 -0.000000000000000000e+00
-6.021687251712230094e-06 1.681625172348720093e+11 1.681621097577021729e+12 1.681213740040510742e+13 1.641639791097661875e+14 6.151078265772316250e+14 6.205810369584413750e+14 -3.518417465848158463e+04 -3.518383363834568858e+07 -3.514975289615046692e+10 -3.194401507347119531e+13 -2.260079553207667500e+14 -0.000000000000000000e+00
-6.042632250848620559e-06 1.680835286728489380e+11 1.680831185488661133e+12 1.680421182755099023e+13 1.640598170292522500e+14 6.127891765863793750e+14 6.181394900539035000e+14 -3.521835034885135974e+04 -3.521800661873678863e+07 -3.518365519704384613e+10 -3.195380763955348438e+13 -2.213064669786106250e+14 -0.000000000000000000e+00
-6.063577249985011025e-06 1.680025162624866333e+11 1.680021034894807129e+12 1.679608384768496680e+13 1.639536222084456875e+14 6.104772265608888750e+14 6.157073933445572500e+14 -3.525221424332943570e+04 -3.525186779341651499e+07 -3.521724471375662994e+10 -3.196322054545118359e+13 -2.167019302541802188e+14 -0.000000000000000000e+00
-6.084522249121401491e-06 1.679195011829332886e+11 1.679190857587589111e+12 1.678775557937616992e+13 1.638454165186191250e+14 6.081720173193992500e+14 6.132847265896570000e+14 -3.528576826417198754e+04 -3.528541908466161042e+07 -3.525052337064460754e+10 -3.197225610689573828e+13 -2.121923877545195312e+14 -0.000000000000000000e+00
-6.105467248257791956e-06 1.678345044649678345e+11 1.678340863875439697e+12 1.677922912635311133e+13 1.637352216785884375e+14 6.058735880837140000e+14 6.108714692861797500e+14 -3.531901432194723748e+04 -3.531866240306085348e+07 -3.528349308037877655e+10 -3.198091662823965625e+13 -2.077759197646197188e+14 -0.000000000000000000e+00
-6.126412247394182422e-06 1.677475469914884949e+11 1.677471262587981201e+12 1.677050657755255859e+13 1.636230592551915000e+14 6.035819765133737500e+14 6.084676006750808750e+14 -3.535195431560443831e+04 -3.535159964758414775e+07 -3.531615574401416779e+10 -3.198920440250814062e+13 -2.034506436000905000e+14 -0.000000000000000000e+00
-6.147357246530572888e-06 1.676586494980100403e+11 1.676582261080998535e+12 1.676159000716923438e+13 1.635089506637762500e+14 6.012972187395651250e+14 6.060730997474532500e+14 -3.538459013254239107e+04 -3.538423270565091819e+07 -3.534851325105821991e+10 -3.199712171145044531e+13 -1.992147129675577812e+14 -0.000000000000000000e+00
-6.168302245666963354e-06 1.675678325731703796e+11 1.675674065241501953e+12 1.675248147470646289e+13 1.633929171686983750e+14 5.990193493983793750e+14 6.036879452505938750e+14 -3.541692364867775905e+04 -3.541656345319848508e+07 -3.538056747953900909e+10 -3.200467082559130469e+13 -1.950663173329841875e+14 -0.000000000000000000e+00
-6.189247244803353819e-06 1.674751166592445984e+11 1.674746879492873047e+12 1.674318302502758594e+13 1.632749798838276875e+14 5.967484016634302500e+14 6.013121156939756250e+14 -3.544895672851291602e+04 -3.544859375474993885e+07 -3.541232029607302094e+10 -3.201185400428201953e+13 -1.910036812978239375e+14 -0.000000000000000000e+00
-6.210192243939744285e-06 1.673805220526683655e+11 1.673800906800092773e+12 1.673369668840827344e+13 1.631551597730635000e+14 5.944844072778437500e+14 5.989455893551297500e+14 -3.548069122520359815e+04 -3.548032546348172426e+07 -3.544377355593255615e+10 -3.201867349575143750e+13 -1.870250639831444688e+14 -0.000000000000000000e+00
-6.231137243076134751e-06 1.672840689045683594e+11 1.672836348675050293e+12 1.672402448058957031e+13 1.630334776508586250e+14 5.922273965856288750e+14 5.965883442854362500e+14 -3.551212898062612658e+04 -3.551176042129088938e+07 -3.547492910311296844e+10 -3.202513153715688281e+13 -1.831287584217563125e+14 -0.000000000000000000e+00
-6.252082242212525216e-06 1.671857772213007507e+11 1.671853405181924805e+12 1.671416840283174219e+13 1.629099541827513438e+14 5.899773985624423750e+14 5.942403583158258750e+14 -3.554327182544432435e+04 -3.554290045886203647e+07 -3.550578877039945984e+10 -3.203123035463482812e+13 -1.793130909582772812e+14 -0.000000000000000000e+00
-6.273027241348915682e-06 1.670856668649970703e+11 1.670852274942645264e+12 1.670413044196884766e+13 1.627846098859052812e+14 5.877344408457547500e+14 5.919016090623940000e+14 -3.557412157917614240e+04 -3.557374739573388547e+07 -3.553635437943347931e+10 -3.203697216335139453e+13 -1.755764206572901875e+14 -0.000000000000000000e+00
-6.293972240485306148e-06 1.669837575541170654e+11 1.669833155142420898e+12 1.669391257046401953e+13 1.626574651296574688e+14 5.854985497644313750e+14 5.895720739319275000e+14 -3.560468005025987804e+04 -3.560430304036554694e+07 -3.556662774077896881e+10 -3.204235916755277344e+13 -1.719171387194898125e+14 -0.000000000000000000e+00
-6.314917239621696614e-06 1.668800688640086060e+11 1.668796241535336914e+12 1.668351674646546680e+13 1.625285401360730625e+14 5.832697503677370000e+14 5.872517301273461250e+14 -3.563494903612016060e+04 -3.563456919020248204e+07 -3.559661065398818970e+10 -3.204739356061546484e+13 -1.683336679058824688e+14 -0.000000000000000000e+00
-6.335862238758087079e-06 1.667746202274740906e+11 1.667741728450021484e+12 1.667294491386309570e+13 1.623978549805080312e+14 5.810480664537735000e+14 5.849405546530587500e+14 -3.566493032323344232e+04 -3.566454763174200803e+07 -3.562630490766709900e+10 -3.205207752509631250e+13 -1.648244619700270938e+14 -0.000000000000000000e+00
-6.356807237894477545e-06 1.666674309353438110e+11 1.666669808795374756e+12 1.666219900234582812e+13 1.622654295921784375e+14 5.788335205973640000e+14 5.826385243202375000e+14 -3.569462568719347473e+04 -3.569424014059866965e+07 -3.565571227954070282e+10 -3.205641323278247266e+13 -1.613880050982795312e+14 -0.000000000000000000e+00
-6.377752237030868011e-06 1.665585201370542908e+11 1.665580674066358887e+12 1.665128092745947266e+13 1.621312837547359688e+14 5.766261341773867500e+14 5.803456157520071250e+14 -3.572403689277599915e+04 -3.572364848156914115e+07 -3.568483453651769257e+10 -3.206040284474104297e+13 -1.580228113580770625e+14 -0.000000000000000000e+00
-6.398697236167258476e-06 1.664479068412338867e+11 1.664474514349849609e+12 1.664019259066523828e+13 1.619954371068507188e+14 5.744259274035771250e+14 5.780618053885555000e+14 -3.575316569400359003e+04 -3.575277440869688243e+07 -3.571367343475515747e+10 -3.206404851136879688e+13 -1.547274241541918750e+14 -0.000000000000000000e+00
-6.419642235303648942e-06 1.663356099162935486e+11 1.663351518330544922e+12 1.662893587939884570e+13 1.618579091427999062e+14 5.722329193428007500e+14 5.757870694921633750e+14 -3.578201383420976344e+04 -3.578161966533628851e+07 -3.574223071972257996e+10 -3.206735237244145703e+13 -1.515004156929667812e+14 -0.000000000000000000e+00
-6.440587234440039408e-06 1.662216480910228271e+11 1.662211873296924316e+12 1.661751266713010938e+13 1.617187192130621562e+14 5.700471279448080000e+14 5.735213841521533750e+14 -3.581058304610301275e+04 -3.581018598421680182e+07 -3.577050812626584625e+10 -3.207031655716304688e+13 -1.483403864544768750e+14 -0.000000000000000000e+00
-6.461532233576429874e-06 1.661060399551918030e+11 1.661055765147269043e+12 1.660592481342310938e+13 1.615778865249180938e+14 5.678685700674835000e+14 5.712647252897630000e+14 -3.583887505183044414e+04 -3.583847508750642836e+07 -3.579850737867066193e+10 -3.207294318421491016e+13 -1.452459646725923750e+14 -0.000000000000000000e+00
-6.482477232712820339e-06 1.659888039601574707e+11 1.659883378395727051e+12 1.659417416399686914e+13 1.614354301430563750e+14 5.656972615015942500e+14 5.690170686629396250e+14 -3.586689156304108474e+04 -3.586648868687514216e+07 -3.582623019072586060e+10 -3.207523436180469922e+13 -1.422158058229078438e+14 -0.000000000000000000e+00
-6.503422231849210805e-06 1.658699584194754333e+11 1.658694896178427734e+12 1.658226255078650000e+13 1.612913689901847812e+14 5.635332169950496250e+14 5.667783898710596250e+14 -3.589463428094875417e+04 -3.589422848355773836e+07 -3.585367826578616333e+10 -3.207719218771503125e+13 -1.392485921184932188e+14 -0.000000000000000000e+00
-6.524367230985601271e-06 1.657495215095160522e+11 1.657490500259643555e+12 1.657019179200480664e+13 1.611457218476465938e+14 5.613764502766791875e+14 5.645486643595718750e+14 -3.592210489639486332e+04 -3.592169616841655225e+07 -3.588085329683484650e+10 -3.207881874935214062e+13 -1.363430320133987500e+14 -0.000000000000000000e+00
-6.545312230121991736e-06 1.656275112700852661e+11 1.656270371038000488e+12 1.655796369220439844e+13 1.609985073560422188e+14 5.592269740795400625e+14 5.623278674245693125e+14 -3.594930508991058741e+04 -3.594889342200376838e+07 -3.590775696654587555e+10 -3.208011612379424219e+13 -1.334978597139104531e+14 -0.000000000000000000e+00
-6.566257229258382202e-06 1.655039456050493774e+11 1.655034687552723389e+12 1.654558004234014648e+13 1.608497440158548125e+14 5.570848001637591250e+14 5.601159742172846250e+14 -3.597623653177899541e+04 -3.597582191462341696e+07 -3.593439094734591675e+10 -3.208108637783980469e+13 -1.307118346974374531e+14 -0.000000000000000000e+00
-6.587202228394772668e-06 1.653788422829642334e+11 1.653783627489929688e+12 1.653304261983211328e+13 1.606994501880810625e+14 5.549499393389214375e+14 5.579129597485163750e+14 -3.600290088209665555e+04 -3.600248330639304966e+07 -3.596075690147580719e+10 -3.208173156805560547e+13 -1.279837412390456250e+14 -0.000000000000000000e+00
-6.608147227531163134e-06 1.652522189377081909e+11 1.652517367188957275e+12 1.652035318862883398e+13 1.605476440948659688e+14 5.528224014860118125e+14 5.557187988929826250e+14 -3.602929979083496437e+04 -3.602887924730505049e+07 -3.598685648105189514e+10 -3.208205374082457422e+13 -1.253123879455089062e+14 -0.000000000000000000e+00
-6.629092226667553599e-06 1.651240930691187134e+11 1.651236081648731445e+12 1.650751349927100781e+13 1.603943438201419062e+14 5.507021955789181875e+14 5.535334663936055000e+14 -3.605543489790119929e+04 -3.605501137728767097e+07 -3.601269132812693024e+10 -3.208205493239356250e+13 -1.226966072968811719e+14 -0.000000000000000000e+00
-6.650037225803944065e-06 1.649944820436327209e+11 1.649939944534169678e+12 1.649452528895550977e+13 1.602395673102715312e+14 5.485893297055046250e+14 5.513569368657258750e+14 -3.608130783319923648e+04 -3.608088132626583427e+07 -3.603826307475070953e+10 -3.208173716892091406e+13 -1.201352551954592969e+14 -0.000000000000000000e+00
-6.670982224940334531e-06 1.648634030949301147e+11 1.648629128182614014e+12 1.648139028159975781e+13 1.600833323746943125e+14 5.464838110882622500e+14 5.491891848012501875e+14 -3.610692021668988309e+04 -3.610649071422130615e+07 -3.606357334303035736e+10 -3.208110246652369922e+13 -1.176272105221294062e+14 -0.000000000000000000e+00
-6.691927224076724996e-06 1.647308733245806885e+11 1.647303803610302246e+12 1.646811018790639258e+13 1.599256566865770625e+14 5.443856461045458750e+14 5.470301845727300625e+14 -3.613227365845099848e+04 -3.613184115125298500e+07 -3.608862374519031525e+10 -3.208015283132508984e+13 -1.151713746999909844e+14 -0.000000000000000000e+00
-6.712872223213115462e-06 1.645969097026937256e+11 1.645964140518863037e+12 1.645468670542826953e+13 1.597665577834674688e+14 5.422948403064040000e+14 5.448799104373753125e+14 -3.615736975873718620e+04 -3.615693423763644695e+07 -3.611341588363198090e+10 -3.207889025950120703e+13 -1.127666712651935156e+14 -0.000000000000000000e+00
-6.733817222349505928e-06 1.644615290685709229e+11 1.644610307301846436e+12 1.644112151863371680e+13 1.596060530679512188e+14 5.402113984400101875e+14 5.427383365410020625e+14 -3.618221010803923127e+04 -3.618177156388349831e+07 -3.613795135099305725e+10 -3.207731673732809766e+13 -1.104120454449166562e+14 -0.000000000000000000e+00
-6.754762221485896394e-06 1.643247481313616028e+11 1.643242471051274170e+12 1.642741629897210547e+13 1.594441598083115312e+14 5.381353244647016250e+14 5.406054369219153125e+14 -3.620679628714318096e+04 -3.620635471080119163e+07 -3.616223173020656586e+10 -3.207543424122825391e+13 -1.081064637424428750e+14 -0.000000000000000000e+00
-6.775707220622283471e-06 1.641865834707208252e+11 1.641860797564221436e+12 1.641357270493961133e+13 1.592808951391924688e+14 5.360666215716360000e+14 5.384811855147293125e+14 -3.623112986718914908e+04 -3.623068524955067039e+07 -3.618625859455958557e+10 -3.207324473781723047e+13 -1.058489135291864844e+14 -0.000000000000000000e+00
-6.796652219758673937e-06 1.640470515374695740e+11 1.640465451349420410e+12 1.639959238214529688e+13 1.591162760622645312e+14 5.340052922020684375e+14 5.363655561541231875e+14 -3.625521240972980013e+04 -3.625476474170555919e+07 -3.621003350775157166e+10 -3.207075018394984375e+13 -1.036384026436687656e+14 -0.000000000000000000e+00
-6.817597218895064403e-06 1.639061686542575989e+11 1.639056595633885010e+12 1.638547696337733984e+13 1.589503194468927812e+14 5.319513380652615625e+14 5.342585225785371875e+14 -3.627904546678845509e+04 -3.627859473931020498e+07 -3.623355802395249176e+10 -3.206795252676638281e+13 -1.014739589973385938e+14 -0.000000000000000000e+00
-6.838542218031454868e-06 1.637639510162276917e+11 1.637634392369558594e+12 1.637122806866952539e+13 1.587830420308074062e+14 5.299047601560311250e+14 5.321600584338053750e+14 -3.630263058091694256e+04 -3.630217678493744880e+07 -3.625683368786056519e+10 -3.206485370373846484e+13 -9.935463018710807812e+13 -0.000000000000000000e+00
-6.859487217167845334e-06 1.636204146916826782e+11 1.636199002239977783e+12 1.635684730536790234e+13 1.586144604207767812e+14 5.278655587719350000e+14 5.300701372767290625e+14 -3.632596928525312251e+04 -3.632551241174612194e+07 -3.627986203475968170e+10 -3.206145564271486328e+13 -9.727948311463390625e+13 -0.000000000000000000e+00
-6.880432216304235800e-06 1.634755756227536926e+11 1.634750584666962402e+12 1.634233626819765039e+13 1.584445910932825625e+14 5.258337335301156875e+14 5.279887325785916875e+14 -3.634906310357807524e+04 -3.634860314353832603e+07 -3.630264459057657623e+10 -3.205776026196703906e+13 -9.524760361214553125e+13 -0.000000000000000000e+00
-6.901377215440626265e-06 1.633294496260704041e+11 1.633289297817311035e+12 1.632769653933008203e+13 1.582734503951967500e+14 5.238092833837978125e+14 5.259158177286136250e+14 -3.637191355037302856e+04 -3.637145049481624365e+07 -3.632518287193760681e+10 -3.205376947023462891e+13 -9.325809607481710938e+13 -0.000000000000000000e+00
-6.922322214577016731e-06 1.631820523934326172e+11 1.631815298609521240e+12 1.631292968844983789e+13 1.581010545444604688e+14 5.217922066384508125e+14 5.238513660373502500e+14 -3.639452213087591372e+04 -3.639405597083880007e+07 -3.634747838622531891e+10 -3.204948516677057812e+13 -9.131008309957275000e+13 -0.000000000000000000e+00
-6.943267213713407197e-06 1.630333994924833374e+11 1.630328742720518555e+12 1.629803727282216992e+13 1.579274196307646562e+14 5.197825009676218125e+14 5.217953507400322500e+14 -3.641689034113761591e+04 -3.641642106767783314e+07 -3.636953263163456726e+10 -3.204490924138619922e+13 -8.940270513023942188e+13 -0.000000000000000000e+00
-6.964212212849797663e-06 1.628835063673830872e+11 1.628829784592401123e+12 1.628302083736041016e+13 1.577525616162322812e+14 5.177801634284451875e+14 5.197477449998504375e+14 -3.643901966807794815e+04 -3.643854727227417380e+07 -3.639134709722847748e+10 -3.204004357449605859e+13 -8.753512010898471875e+13 -0.000000000000000000e+00
-6.985157211986188128e-06 1.627323883394857788e+11 1.627318577439195068e+12 1.626788191469352930e+13 1.575764963361021250e+14 5.157851904768361875e+14 5.177085219111852500e+14 -3.646091158954134153e+04 -3.646043606249317527e+07 -3.641292326299398041e+10 -3.203489003716266406e+13 -8.570650313392845312e+13 -0.000000000000000000e+00
-7.006102211122578594e-06 1.625800606080146790e+11 1.625795273253618164e+12 1.625262202523377930e+13 1.573992394994133750e+14 5.137975779823714375e+14 5.156776545027802500e+14 -3.648256757435214968e+04 -3.648208890718013793e+07 -3.643426259989715576e+10 -3.202945049114088672e+13 -8.391604612287070312e+13 -0.000000000000000000e+00
-7.027047210258969060e-06 1.624265382507402344e+11 1.624260022813856689e+12 1.623724267724446875e+13 1.572208066896920625e+14 5.118173212428666250e+14 5.136551157408636250e+14 -3.650398908236964053e+04 -3.650350726621527225e+07 -3.645536656993810272e+10 -3.202372678892232422e+13 -8.216295748303554688e+13 -0.000000000000000000e+00
-7.047992209395359525e-06 1.622718362246583862e+11 1.622712975690346924e+12 1.622174536690778125e+13 1.570412133656381875e+14 5.098444149986538125e+14 5.116408785322149375e+14 -3.652517756454281334e+04 -3.652469259056852758e+07 -3.647623662620565796e+10 -3.201772077377945703e+13 -8.044646178675962500e+13 -0.000000000000000000e+00
-7.068937208531749991e-06 1.621159693666694336e+11 1.621154280252565674e+12 1.620613157839269336e+13 1.568604748618140312e+14 5.078788534465670625e+14 5.096349157271812500e+14 -3.654613446296476468e+04 -3.654564632235389948e+07 -3.649687421293173218e+10 -3.201143427980952344e+13 -7.876579945302562500e+13 -0.000000000000000000e+00
